"Time (s)","Linear Acceleration x (m/s^2)","Linear Acceleration y (m/s^2)","Linear Acceleration z (m/s^2)"
1.862255925E2,-5.525280237E-1,2.495211601E0,2.657138824E0
1.862338200E2,-3.429247141E-1,1.756656408E0,2.836764336E0
1.862420156E2,-2.061172724E-1,8.717752695E-1,3.855228424E0
1.862502106E2,-2.527414560E-1,-9.305793047E-2,5.446725845E0
1.862584218E2,-4.235702753E-1,-8.431658149E-1,7.354411125E0
1.862665603E2,-6.260043383E-1,-1.505059361E0,8.663434029E0
1.862747964E2,-9.662603140E-1,-1.848291755E0,9.118949890E0
1.862829909E2,-1.121451616E0,-2.025190592E0,8.807171822E0
1.862911840E2,-1.076680660E0,-2.067117453E0,7.653103828E0
1.862993959E2,-8.814058304E-1,-1.893609524E0,6.034221649E0
1.863075900E2,-6.537539959E-1,-1.712584019E0,4.646721840E0
1.863158259E2,-4.949642420E-1,-1.452274084E0,3.110010147E0
1.863240202E2,-3.822677135E-1,-1.220977306E0,1.710899353E0
1.863321541E2,-4.036877155E-1,-1.041334152E0,5.592269897E-1
1.863403684E2,-3.862744570E-1,-9.133139253E-1,-2.160129547E-1
1.863485651E2,-2.956004143E-1,-9.006806016E-1,-7.922992706E-1
1.863567607E2,-2.490973473E-1,-8.639476299E-1,-1.241335869E0
1.863649573E2,-2.908496857E-1,-7.966663241E-1,-1.589757442E0
1.863731537E2,-4.296067953E-1,-7.063721418E-1,-1.851332188E0
1.863813712E2,-5.580800772E-1,-6.416877508E-1,-2.155142784E0
1.863895642E2,-5.909435749E-1,-5.442025661E-1,-2.574293613E0
1.863977997E2,-5.188759565E-1,-4.258157015E-1,-3.208060265E0
1.864059960E2,-5.046448708E-1,-2.797043920E-1,-4.005084515E0
1.864141913E2,-5.929559469E-1,-9.284168482E-2,-4.786331654E0
1.864224027E2,-7.225281000E-1,8.744680882E-2,-5.389358521E0
1.864305963E2,-7.620736361E-1,1.588480473E-1,-5.884490013E0
1.864388315E2,-7.268576622E-1,3.121931553E-1,-6.257380486E0
1.864470261E2,-5.859248638E-1,3.416754007E-1,-6.410871983E0
1.864552211E2,-5.415840149E-1,3.626329899E-1,-6.433345795E0
1.864634337E2,-5.138728619E-1,3.225967884E-1,-6.162348747E0
1.864716272E2,-3.830273151E-1,2.176705599E-1,-5.639168739E0
1.864798527E2,-3.461108208E-1,9.083545208E-2,-5.054831982E0
1.864880470E2,-3.867688179E-1,-3.634619713E-2,-4.491093636E0
1.864962434E2,-3.913595676E-1,-2.528864145E-1,-3.813455105E0
1.865044558E2,-3.898730278E-1,-5.286231637E-1,-3.016609669E0
1.865126492E2,-2.691354752E-1,-7.535853386E-1,-2.248916626E0
1.865208770E2,-7.607150078E-2,-7.881647348E-1,-1.801816463E0
1.865290714E2,2.404189110E-2,-9.035379887E-1,-1.525216579E0
1.865372656E2,1.333336830E-1,-1.017929792E0,-1.039074898E0
1.865454843E2,7.374787331E-2,-1.110167384E0,-4.684419632E-1
1.865536797E2,-1.414823532E-1,-1.198622584E0,1.049346924E-1
1.865618802E2,-3.503186703E-1,-1.204747081E0,6.573657990E-1
1.865700746E2,-4.260375500E-1,-1.196177483E0,1.078791618E0
1.865782703E2,-4.356448650E-1,-1.247506142E0,1.330906868E0
1.865864897E2,-3.622229099E-1,-1.232812405E0,1.554755211E0
1.865946852E2,-3.106138706E-1,-1.193275452E0,1.819400787E0
1.866029065E2,-2.872316837E-1,-1.082647204E0,2.019174576E0
1.866111015E2,-2.356660366E-1,-9.581584930E-1,2.207144737E0
1.866192961E2,-4.353141785E-2,-8.917262554E-1,2.482679367E0
1.866275114E2,1.569912434E-1,-7.355427742E-1,2.913922310E0
1.866357091E2,4.658393860E-1,-6.585378647E-1,3.406300545E0
1.866439472E2,8.226113319E-1,-5.447320938E-1,3.761434555E0
1.866521444E2,1.186456203E0,-3.232082129E-1,3.553334236E0
1.866603422E2,1.356908083E0,-4.897391796E-2,3.005801201E0
1.866685566E2,1.354495764E0,1.777096987E-1,2.766159058E0
1.866767531E2,1.362224340E0,4.786431789E-1,2.728526115E0
1.866849511E2,1.397319555E0,7.920734882E-1,2.426192284E0
1.866931489E2,1.488512278E0,1.042240739E0,1.962522507E0
1.867013457E2,1.484808445E0,1.238155723E0,1.538462639E0
1.867095584E2,1.364404917E0,1.282063603E0,9.741439819E-1
1.867177534E2,1.101739645E0,1.076413512E0,5.637655258E-1
1.867259872E2,7.360665798E-1,8.010870218E-1,5.580234528E-1
1.867341641E2,2.710218430E-1,4.327595234E-1,1.015340805E0
1.867423240E2,-7.329583168E-2,7.401394844E-2,1.618431091E0
1.867505449E2,-3.351087570E-1,-3.580895066E-1,2.243988991E0
1.867587387E2,-4.966876507E-1,-6.862818599E-1,2.735636711E0
1.867669739E2,-6.262894869E-1,-8.680567145E-1,3.024570465E0
1.867751692E2,-6.526039839E-1,-8.612763286E-1,2.974785805E0
1.867833635E2,-5.431621075E-1,-7.903457880E-1,2.660060883E0
1.867915742E2,-2.703673840E-1,-6.569851041E-1,2.312187195E0
1.867997700E2,1.241548061E-1,-4.714396000E-1,1.928458214E0
1.868079750E2,5.006904602E-1,-3.676396012E-1,1.400719643E0
1.868161711E2,7.241108418E-1,-2.480302453E-1,8.285951614E-1
1.868243686E2,8.744425774E-1,-1.028516889E-1,2.860040665E-1
1.868325884E2,9.500601292E-1,-4.252719879E-2,-1.721744537E-1
1.868407837E2,1.023358107E0,2.229881287E-2,-6.010103226E-1
1.868489850E2,1.093716145E0,1.004995704E-1,-1.076870918E0
1.868571812E2,1.017583609E0,1.748822331E-1,-1.535094261E0
1.868653772E2,8.621873856E-1,2.819802761E-1,-2.070852757E0
1.868735990E2,6.863088608E-1,4.059376717E-1,-2.599814415E0
1.868817952E2,4.936406612E-1,5.118519068E-1,-3.104237080E0
1.868900310E2,2.817144394E-1,6.218417883E-1,-3.643990993E0
1.868982272E2,1.322100163E-1,7.514953613E-1,-4.044784069E0
1.869064221E2,7.966685295E-2,8.030866385E-1,-4.289482117E0
1.869146349E2,1.755428314E-2,8.930524588E-1,-4.395406723E0
1.869228301E2,-9.521412849E-2,1.011889815E0,-4.394357204E0
1.869310674E2,-2.487387657E-1,1.092253327E0,-4.310383320E0
1.869392629E2,-5.151648521E-1,1.155800581E0,-4.086761951E0
1.869474581E2,-7.602539062E-1,1.266206145E0,-3.819244862E0
1.869556713E2,-9.427130222E-1,1.311217308E0,-3.460223675E0
1.869638668E2,-1.184776545E0,1.350559473E0,-2.937850952E0
1.869720929E2,-1.532801747E0,1.366085768E0,-2.416879177E0
1.869802901E2,-1.874745369E0,1.361565232E0,-1.796462059E0
1.869884864E2,-2.233505726E0,1.479091883E0,-1.274656296E0
1.869967094E2,-2.557241917E0,1.617624998E0,-9.109611511E-1
1.870049052E2,-2.657093525E0,1.717435479E0,-6.334600449E-1
1.870131060E2,-2.599932671E0,1.769439697E0,-4.278945923E-1
1.870213025E2,-2.453957319E0,1.901401162E0,-1.966314316E-1
1.870294991E2,-2.302335024E0,2.045976162E0,3.623485565E-2
1.870377205E2,-2.168522358E0,2.213170290E0,1.795215607E-1
1.870459172E2,-2.011742115E0,2.340421438E0,1.634778976E-1
1.870541341E2,-1.902526498E0,2.412144423E0,3.270616531E-1
1.870623307E2,-1.825635672E0,2.431645632E0,6.172332764E-1
1.870705270E2,-1.873774409E0,2.343709469E0,9.213590622E-1
1.870787576E2,-2.069711208E0,2.060088873E0,1.504896164E0
1.870869548E2,-2.368872643E0,1.630734205E0,2.455257416E0
1.870951703E2,-2.537311316E0,1.300440907E0,3.522685051E0
1.871033655E2,-2.483943462E0,1.002480984E0,4.395626068E0
1.871115603E2,-2.375163317E0,7.895352840E-1,4.753687859E0
1.871197751E2,-2.131493568E0,6.148048639E-1,4.528225899E0
1.871279743E2,-1.809835315E0,6.951266527E-1,3.838850975E0
1.871361735E2,-1.480390668E0,8.309656382E-1,3.230277061E0
1.871443701E2,-1.170515537E0,9.000079632E-1,2.850382805E0
1.871525669E2,-8.314964771E-1,8.363261223E-1,2.435296059E0
1.871607809E2,-5.703952312E-1,7.165511847E-1,2.020230293E0
1.871689760E2,-4.573273659E-1,5.095788240E-1,1.747850418E0
1.871771767E2,-4.789803028E-1,2.559983730E-1,1.710489273E0
1.871853723E2,-5.151205063E-1,9.131669998E-3,1.841292381E0
1.871935681E2,-6.080044508E-1,-1.864235401E-1,2.057507515E0
1.872017884E2,-6.836209297E-1,-3.769686222E-1,2.092899323E0
1.872099852E2,-6.879603863E-1,-4.035294056E-1,1.912699699E0
1.872182203E2,-7.386808395E-1,-4.638494253E-1,1.610161781E0
1.872264177E2,-8.343964815E-1,-5.325415134E-1,1.244502068E0
1.872346158E2,-8.675924540E-1,-6.907382011E-1,9.655046463E-1
1.872428140E2,-9.629580975E-1,-8.574626446E-1,9.398403168E-1
1.872510117E2,-1.027322292E0,-1.059391499E0,1.178997040E0
1.872592179E2,-1.143264651E0,-1.312824488E0,1.568107605E0
1.872674142E2,-1.376380801E0,-1.501704574E0,2.049991608E0
1.872756116E2,-1.651288867E0,-1.591394782E0,2.296974182E0
1.872838365E2,-1.960640907E0,-1.655402780E0,2.206321716E0
1.872920319E2,-2.202581167E0,-1.598627925E0,2.022629738E0
1.873002034E2,-2.314538240E0,-1.488354325E0,1.653107643E0
1.873083959E2,-2.192928553E0,-1.341235757E0,1.102993965E0
1.873165916E2,-2.142341852E0,-1.138956666E0,4.823026657E-1
1.873248171E2,-2.046276093E0,-9.937961698E-1,-1.495590210E-1
1.873330129E2,-2.066462517E0,-8.045535088E-1,-7.150268555E-1
1.873412140E2,-2.141987562E0,-6.669049263E-1,-1.257483482E0
1.873494124E2,-2.049739838E0,-5.119229555E-1,-1.830046177E0
1.873576112E2,-1.931694031E0,-3.056604862E-1,-2.398064613E0
1.873658282E2,-1.851865888E0,-1.410223246E-1,-2.866460800E0
1.873740277E2,-1.882262945E0,-3.942966461E-3,-3.270179272E0
1.873823193E2,-1.821856380E0,8.687508106E-2,-3.550538540E0
1.873905186E2,-1.655002594E0,1.099013090E-1,-3.635903835E0
1.873987196E2,-1.568563581E0,5.796015263E-2,-3.475978851E0
1.874069374E2,-1.497876167E0,-5.316340923E-2,-3.180701733E0
1.874151366E2,-1.453364134E0,-1.798225641E-1,-2.730946541E0
1.874233359E2,-1.296177149E0,-3.103265762E-1,-2.245889187E0
1.874315350E2,-1.191158056E0,-5.014767647E-1,-1.796677113E0
1.874397336E2,-1.157497764E0,-5.421262980E-1,-1.576888561E0
1.874479604E2,-9.460775852E-1,-5.211696625E-1,-1.763690472E0
1.874561574E2,-6.879934072E-1,-4.750475883E-1,-1.964933395E0
1.874643859E2,-5.222978592E-1,-3.919374943E-1,-2.030129433E0
1.874725824E2,-5.206813812E-1,-3.694349527E-1,-1.945042133E0
1.874807800E2,-3.982679844E-1,-2.997372150E-1,-1.786275387E0
1.874890031E2,-1.938009262E-1,-3.322833776E-1,-1.699583054E0
1.874972010E2,-5.931425095E-2,-2.854673862E-1,-1.503252983E0
1.875054087E2,-1.840376854E-2,-2.391439676E-1,-1.225964546E0
1.875136044E2,-9.531211853E-2,-2.112720013E-1,-9.560251236E-1
1.875218002E2,-1.271917820E-1,-9.644293785E-2,-7.054338455E-1
1.875300252E2,-1.116020679E-1,-7.541668415E-2,-5.629777908E-1
1.875382217E2,-1.519846916E-1,5.448555946E-2,-3.851146698E-1
1.875464279E2,-8.651638031E-2,1.304293871E-1,-4.961967468E-3
1.875546247E2,1.978182793E-2,6.475925446E-3,5.159597397E-1
1.875628197E2,1.578915119E-1,4.340183735E-2,1.053747177E0
1.875710467E2,4.308373928E-1,1.041918993E-1,1.608477592E0
1.875792429E2,8.876333237E-1,6.197679043E-2,2.185597420E0
1.875874597E2,1.228597164E0,1.903330088E-1,2.657959938E0
1.875956577E2,1.426398277E0,1.108446121E-1,2.903438568E0
1.876038554E2,1.480815172E0,2.043459415E-1,2.832867622E0
1.876120706E2,1.361887932E0,4.151057005E-1,2.699512482E0
1.876202665E2,1.178007603E0,5.943390131E-1,2.522116661E0
1.876284635E2,1.099599600E0,7.071055174E-1,2.300174713E0
1.876366609E2,1.058989763E0,8.035780191E-1,2.261064529E0
1.876448582E2,9.481911659E-1,7.448382378E-1,2.452529907E0
1.876530731E2,8.022398949E-1,5.762915611E-1,2.793499947E0
1.876612696E2,5.996527672E-1,3.107672930E-1,3.351832390E0
1.876694656E2,4.383270741E-1,5.533814430E-3,4.051341057E0
1.876776594E2,2.457861900E-1,-2.064735293E-1,4.668270111E0
1.876858551E2,4.295146465E-2,-4.279015064E-1,5.181565285E0
1.876940687E2,-7.136011124E-2,-6.135067940E-1,5.376446724E0
1.877022659E2,-2.052857876E-1,-5.582740307E-1,4.874860764E0
1.877104959E2,-3.062289953E-1,-5.758087039E-1,3.996841431E0
1.877186914E2,-3.782830238E-1,-4.439174831E-1,2.974535942E0
1.877268888E2,-4.456427097E-1,-4.243026972E-1,2.118849754E0
1.877351036E2,-5.277254581E-1,-3.493844867E-1,1.455939293E0
1.877433009E2,-6.114000082E-1,-3.501724601E-1,9.213352203E-1
1.877515039E2,-6.559634209E-1,-2.903273702E-1,4.456272125E-1
1.877597016E2,-6.309819221E-1,-2.173569202E-1,-1.218976974E-1
1.877678982E2,-5.609393120E-1,-1.716978550E-1,-6.834344864E-1
1.877761133E2,-3.889847994E-1,-1.472719908E-1,-1.186770439E0
1.877843096E2,-1.862343550E-1,-1.404349208E-1,-1.500967026E0
1.877925102E2,2.421724796E-2,-1.193583608E-1,-1.856129169E0
1.878007067E2,2.691056728E-1,-1.073865891E-1,-2.159050465E0
1.878089027E2,4.752907753E-1,-1.036901474E-1,-2.385352135E0
1.878171316E2,5.965840816E-1,-1.174715757E-1,-2.504316807E0
1.878253280E2,5.720527172E-1,-1.027735472E-1,-2.487565041E0
1.878335589E2,5.345816612E-1,-7.249498367E-2,-2.454463005E0
1.878417554E2,5.532004833E-1,-1.064714193E-1,-2.441268921E0
1.878499527E2,5.310869217E-1,-1.214689016E-1,-2.428547859E0
1.878581703E2,3.773252964E-1,-6.269109249E-2,-2.385163307E0
1.878663676E2,2.088460922E-1,-5.928015709E-2,-2.368513107E0
1.878745652E2,1.730809212E-1,-4.423880577E-2,-2.328097343E0
1.878827630E2,2.432711124E-1,-8.204448223E-2,-2.333273411E0
1.878909587E2,3.506259918E-1,-1.798378229E-1,-2.281238556E0
1.878991730E2,3.167471886E-1,-1.683471203E-1,-2.160191536E0
1.879073691E2,2.355520725E-1,-1.910877228E-1,-2.106737137E0
1.879155672E2,1.573424339E-1,-2.287192345E-1,-2.137659550E0
1.879237651E2,1.077117920E-1,-3.040171266E-1,-2.116469383E0
1.879319642E2,2.175340652E-1,-2.783880234E-1,-2.098016739E0
1.879401802E2,1.657056808E-1,-1.542896032E-1,-2.127720833E0
1.879483766E2,2.111649513E-1,-1.516234875E-2,-2.102233410E0
1.879566183E2,4.025151730E-1,7.145667076E-2,-2.153329849E0
1.879648129E2,6.711962223E-1,1.661643982E-1,-2.305241108E0
1.879730084E2,6.006789207E-1,3.581638336E-1,-2.364641666E0
1.879812222E2,9.189257622E-1,3.898533583E-1,-2.270811558E0
1.879894160E2,1.469477415E0,3.597891331E-1,-2.394736290E0
1.879976153E2,1.681932688E0,4.435927868E-1,-2.369217873E0
1.880058099E2,1.455080628E0,4.515337944E-1,-1.959386349E0
1.880140048E2,1.646175027E0,3.162689209E-1,-1.363426208E0
1.880222290E2,1.846093655E0,1.036756039E-1,-8.187398911E-1
1.880304248E2,1.919496655E0,-7.304382324E-2,3.924903870E-1
1.880386224E2,1.996503115E0,-3.488301635E-1,1.677774429E0
1.880468182E2,1.920741081E0,-5.845922828E-1,2.681293488E0
1.880550138E2,1.764613509E0,-5.767496228E-1,3.423579216E0
1.880632113E2,1.615177155E0,-5.262672901E-1,3.943277359E0
1.880714079E2,1.554354548E0,-4.140871763E-1,4.357014656E0
1.880796036E2,1.814134836E0,-2.304376364E-1,4.325632095E0
1.880877997E2,2.230460167E0,-9.919893742E-2,4.006889343E0
1.880959958E2,2.787303448E0,-5.236387253E-3,3.590880394E0
1.881042127E2,3.292034626E0,-7.539033890E-3,3.284367561E0
1.881124098E2,3.539833546E0,-9.897446632E-2,3.031345367E0
1.881206481E2,3.452872753E0,-2.481555939E-1,2.980021477E0
1.881288461E2,3.092212677E0,-5.064777136E-1,3.109626770E0
1.881370407E2,2.448948860E0,-6.913184524E-1,3.268195152E0
1.881452543E2,1.651260018E0,-7.723463178E-1,3.155048370E0
1.881534512E2,9.376356602E-1,-7.725397944E-1,2.772898674E0
1.881616507E2,4.059886932E-1,-7.521010637E-1,2.265464783E0
1.881698475E2,-1.546525955E-2,-6.854298711E-1,1.606165886E0
1.881780457E2,-3.062198162E-1,-6.277543306E-1,1.098546028E0
1.881862607E2,-5.224211216E-1,-6.098954678E-1,7.064552307E-1
1.881944582E2,-7.194353342E-1,-5.887035728E-1,3.457670212E-1
1.882026935E2,-7.546194792E-1,-5.599552989E-1,-9.618282318E-2
1.882108905E2,-8.277593255E-1,-5.164403915E-1,-5.741252899E-1
1.882190885E2,-8.309342265E-1,-4.166878462E-1,-1.140875816E0
1.882273103E2,-6.913134456E-1,-4.180718660E-1,-1.670155525E0
1.882355079E2,-4.905685186E-1,-3.808919191E-1,-2.006827354E0
1.882437449E2,-3.981513977E-1,-4.447802901E-1,-2.222705841E0
1.882519425E2,-4.995821714E-1,-4.507892132E-1,-2.251657963E0
1.882601394E2,-7.023828030E-1,-4.571983814E-1,-2.161153793E0
1.882683531E2,-8.079226017E-1,-4.381357431E-1,-2.211683273E0
1.882765494E2,-7.724770308E-1,-4.036110640E-1,-2.431950092E0
1.882847884E2,-4.954437017E-1,-3.888775110E-1,-2.628443241E0
1.882929879E2,-1.920131445E-1,-3.191135526E-1,-2.681567192E0
1.883011314E2,-6.599867344E-2,-2.252314091E-1,-2.670292854E0
1.883093462E2,-5.593740940E-2,-1.290613413E-1,-2.762023449E0
1.883175420E2,-3.960835934E-2,-8.266258240E-2,-2.920926094E0
1.883257713E2,1.339209080E-1,-1.510808468E-1,-2.864711285E0
1.883339678E2,3.932648897E-1,-2.514761686E-1,-2.554987907E0
1.883421639E2,4.655233622E-1,-3.091750145E-1,-2.101637840E0
1.883503795E2,5.317394733E-1,-3.331030011E-1,-1.786808968E0
1.883585772E2,6.223057508E-1,-3.542683721E-1,-1.552676201E0
1.883667814E2,6.409170628E-1,-4.035984278E-1,-1.392004013E0
1.883749778E2,7.168701887E-1,-3.339405060E-1,-1.342993736E0
1.883831754E2,8.021109104E-1,-2.739026546E-1,-1.436821938E0
1.883913998E2,9.304503202E-1,-2.844579220E-1,-1.685640812E0
1.883995952E2,1.117445469E0,-3.626122177E-1,-1.848107815E0
1.884077992E2,1.236356616E0,-5.030473471E-1,-1.574917793E0
1.884159955E2,1.365139365E0,-5.961530209E-1,-8.732109070E-1
1.884241900E2,1.292183876E0,-6.262335181E-1,-1.687049866E-1
1.884324046E2,1.116146088E0,-7.187754512E-1,2.346763611E-1
1.884406009E2,1.023319721E0,-7.687046528E-1,6.027488708E-1
1.884488382E2,9.237283468E-1,-7.926599979E-1,7.778806686E-1
1.884570341E2,9.904139042E-1,-7.426736355E-1,7.334146500E-1
1.884652303E2,1.115209222E0,-6.535233855E-1,6.776447296E-1
1.884734429E2,1.247398496E0,-6.009923220E-1,6.918544769E-1
1.884816413E2,1.403896928E0,-5.605772734E-1,8.377580643E-1
1.884898492E2,1.470142961E0,-4.910432696E-1,1.100876808E0
1.884980468E2,1.471387386E0,-3.897916973E-1,1.382763863E0
1.885062454E2,1.503787518E0,-2.813930511E-1,1.616322517E0
1.885144730E2,1.581469059E0,-1.422058642E-1,1.719701767E0
1.885226719E2,1.742309570E0,-6.732708216E-2,1.627774239E0
1.885309120E2,2.110636950E0,-1.978156567E-1,1.426088333E0
1.885391112E2,2.519447327E0,-4.490636587E-1,1.183267593E0
1.885473085E2,2.712754250E0,-9.284818172E-1,1.073344231E0
1.885555393E2,2.616863012E0,-1.444448471E0,1.460103989E0
1.885637385E2,2.361446857E0,-1.989419699E0,2.285073280E0
1.885719377E2,1.972120404E0,-2.697747707E0,3.240983963E0
1.885801362E2,1.380535722E0,-3.245363712E0,4.186796188E0
1.885883341E2,8.934400082E-1,-3.597401142E0,4.872457504E0
1.885965506E2,5.849143267E-1,-3.747785330E0,5.152679443E0
1.886047464E2,5.725039244E-1,-3.652494907E0,5.024808884E0
1.886129836E2,8.122621775E-1,-3.342331648E0,4.272432327E0
1.886211794E2,1.342833877E0,-2.863923311E0,3.263215065E0
1.886293763E2,1.902465820E0,-2.258359671E0,2.126105309E0
1.886375895E2,2.508071661E0,-1.742506266E0,1.189097404E0
1.886457862E2,2.762752056E0,-1.144540906E0,3.324346542E-1
1.886539845E2,2.921374798E0,-6.808180213E-1,-3.817729950E-1
1.886621828E2,2.917890072E0,-3.281304240E-1,-9.852743149E-1
1.886703801E2,2.769225836E0,-8.772584796E-2,-1.502029419E0
1.886785964E2,2.529492140E0,1.063866168E-2,-1.850928307E0
1.886867935E2,2.217190742E0,1.101568043E-1,-2.044322014E0
1.886950267E2,1.830831051E0,1.658598334E-1,-2.165165424E0
1.887032224E2,1.319195986E0,1.863889843E-1,-2.256844521E0
1.887114192E2,8.279335499E-1,2.343321443E-1,-2.357540607E0
1.887196344E2,3.690886497E-1,2.248306572E-1,-2.605416298E0
1.887278309E2,-7.160949707E-2,2.396650016E-1,-2.852719784E0
1.887360276E2,-4.092755318E-1,2.468724549E-1,-2.931642532E0
1.887442249E2,-6.878941059E-1,2.410140038E-1,-2.987490654E0
1.887524226E2,-8.450263739E-1,3.085969388E-1,-3.055652142E0
1.887606889E2,-8.376356363E-1,2.990114391E-1,-3.033176422E0
1.887688864E2,-7.383894920E-1,3.445380330E-1,-2.896540165E0
1.887771232E2,-6.197704077E-1,3.378219604E-1,-2.762867928E0
1.887853195E2,-5.481340885E-1,3.510890305E-1,-2.675444126E0
1.887935151E2,-4.973106384E-1,4.007562697E-1,-2.588727951E0
1.888017310E2,-5.193967819E-1,4.654074311E-1,-2.493296146E0
1.888099290E2,-6.167451143E-1,5.729222298E-1,-2.489757538E0
1.888181263E2,-7.774696350E-1,6.968521476E-1,-2.333876610E0
1.888263221E2,-9.063342810E-1,8.450059891E-1,-2.080600739E0
1.888345200E2,-8.358546495E-1,9.589443207E-1,-1.902240276E0
1.888427457E2,-5.640298128E-1,1.086326361E0,-1.736422539E0
1.888509430E2,-2.924420834E-1,1.292181849E0,-1.709918022E0
1.888591459E2,-9.428215027E-2,1.499679565E0,-1.731987000E0
1.888673414E2,2.371883392E-2,1.662521958E0,-1.831533432E0
1.888755234E2,9.353828430E-2,1.716877699E0,-1.802894592E0
1.888837096E2,1.139645576E-1,1.735105395E0,-1.593699455E0
1.888919065E2,1.236388683E-1,1.759760857E0,-1.247051239E0
1.889001230E2,8.244395256E-2,1.800432205E0,-8.203487396E-1
1.889083194E2,8.847951889E-3,1.856565356E0,-4.946994781E-1
1.889165158E2,7.390713692E-2,1.874175310E0,-4.324588776E-1
1.889247438E2,3.812849522E-1,1.862335205E0,-4.705162048E-1
1.889329402E2,8.232157230E-1,1.643781185E0,-3.235816956E-1
1.889412005E2,1.294453621E0,1.416291714E0,-3.793716431E-3
1.889493976E2,1.723665476E0,1.226712823E0,7.888755798E-1
1.889575937E2,2.138111591E0,9.739064574E-1,1.945209503E0
1.889658073E2,2.669006586E0,7.743664384E-1,3.174225807E0
1.889740033E2,3.114693642E0,7.061866522E-1,4.275002480E0
1.889822327E2,3.554227829E0,8.101595640E-1,4.810327530E0
1.889904285E2,4.012435913E0,8.688290119E-1,4.703688622E0
1.889986250E2,4.164015770E0,1.035148382E0,4.113538742E0
1.890068400E2,3.876475811E0,1.206587315E0,3.357734680E0
1.890150361E2,3.276044846E0,1.345322728E0,2.676406860E0
1.890232765E2,2.447561026E0,1.291760564E0,2.241086960E0
1.890314745E2,1.458252072E0,9.844372272E-1,2.295169830E0
1.890396722E2,5.827729702E-1,4.583913088E-1,2.548550606E0
1.890478905E2,-1.000666618E-1,-1.046714783E-1,3.175795555E0
1.890560889E2,-6.795080900E-1,-6.708341241E-1,3.759466171E0
1.890642877E2,-1.148828745E0,-9.933760166E-1,3.992276192E0
1.890724862E2,-1.434267998E0,-1.267105937E0,3.872467041E0
1.890806859E2,-1.650691867E0,-1.407247782E0,3.551053047E0
1.890889042E2,-1.819933772E0,-1.477870464E0,2.943790436E0
1.890971036E2,-1.857652903E0,-1.457667708E0,2.310815811E0
1.891053428E2,-1.729781628E0,-1.459525108E0,1.671239853E0
1.891135397E2,-1.452199340E0,-1.407719493E0,9.911632538E-1
1.891217363E2,-1.275416613E0,-1.244475007E0,2.081117630E-1
1.891299507E2,-1.129615188E0,-1.168697596E0,-5.231904984E-1
1.891381472E2,-9.706946015E-1,-1.019701958E0,-1.253684998E0
1.891463770E2,-7.874855995E-1,-9.115737677E-1,-1.802287102E0
1.891545738E2,-6.412416697E-1,-8.617255092E-1,-2.174298286E0
1.891627713E2,-4.561150074E-1,-8.695091009E-1,-2.245165825E0
1.891709852E2,-3.236024380E-1,-7.339034081E-1,-2.283206940E0
1.891791817E2,-1.859149933E-1,-6.872050166E-1,-2.237805843E0
1.891873896E2,4.239475727E-2,-5.824509859E-1,-2.266599178E0
1.891955869E2,1.289964914E-1,-4.554916620E-1,-2.436252117E0
1.892037830E2,1.124852896E-1,-3.197457790E-1,-2.727818966E0
